NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Parque San Blas. El Paraíso; Se trata del mayor parque del Distrito de San Blas, en cuanto a superficie, arbolado e instalaciones. Se puede recorrer en su totalidad de una forma rápida y sencilla, ya que ademas de los viales de áridos que lo atraviesan, dispone de un circuito deportivo, y de un carril-bici a lo largo de toda su longitud. En su parte central se encuentra un moderno auditorio de reciente inauguración, sobre el que giran las Fiestas del Distrito. Dispone de amplias praderas y arbolado de gran porte que proporciona sombra a grandes zonas, por lo que es un parque muy concurrido. También cuenta con doce áreas infantiles, dos pistas de petanca, una de patinaje, y un circuito biosaludable para personas mayores. El equipamiento del parque se completa con dos fuentes ornamentales, un reloj de sol y una pérgola con plantas trepadoras.                                                                                          ;;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Auditorios  Reloj de sol  Fuentes ornamentales  ; Metro: Simancas (línea 7)  Bus: 38, 109 y L7 ;ARCENTALES;AVENIDA;4;28037;SAN BLAS-CANILLEJAS;4.042.996.840.999.020;-3.622.184.001.035.280;; Parque
Parque San José de Calasanz; Plaza situada en la calle Joaquin María López. Zona pavimentada con gran superficie de arbustos y zona infantil.    Otras denominaciones  Jardines de Joaquín María López                                                                   ;;  Zonas Infantiles  ;Bus: 2, 16, 61, 202;JOAQUIN MARIA LOPEZ;CALLE;39;28015;CHAMBERI;4.043.761.436.823.090;-37.145.867.743.039.800;; Parque
Parque San Juan Bautista; Zona verde con arbolado consolidado y zonas de césped muy utilizadas por los estudiantes de colegios e institutos cercanos al parque.                       ;;  Zonas infantiles  Instalaciones deportivas    ;Bus: 53;AGASTIA;CALLE;87;28043;CIUDAD LINEAL;40.451.304.609.076.600;-36.558.964.974.118.300;; Parque
Parque Sancho Dávila; Parque limitado junto a Calle 30 y Calle Sancho Dávila con amplias praderas y macizos arbustivos diversos, además de bosquetes varios de chopos, pinos y cedros. Presenta dos amplias zonas infantiles, para el disfrute de los más pequeños.                                                                       ;;  Zonas infantiles  ; Metro: Ventas (línea 2 y 5)  Bus: 12 ;AMERICA ESPAÑOLA;PLAZA;4;28028;SALAMANCA;4.042.949.627.920.970;-36.617.795.915.510.400;; Parque
Parque Santa Eugenia; Zona verde donde se puede destacar la gran variedad y diversidad de elementos dirigidos al disfrute de usuarios de todas las edades. Se trata de una zona con una elevada densidad de elementos vegetales tanto arbóreos como arbustivos en su mayoría ya consolidados.    Otras denominaciones  Parque viejo de Santa Eugenia           ;;  Zonas infantiles  Instalaciones deportivas  ;Bus: 58 , 63 , N9 , 145;ZAZUAR;CALLE;12;28031;VILLA DE VALLECAS;4.038.131.130.575.190;-3.608.459.149.580.720;; Parque
Parque Santa Rita;  Este parque se encuentra junto a las plazas pequeñas pero de gran importancia Plaza de Carabanchel, en la que se encuentra actualmente la Junta Municipal de Distrito y la Plaza de la Iglesia de Carabanchel en la que se encuentra la histórica Iglesia de San Sebastián.  La superficie de este parque está formada principalmente por grandes praderas y un campo deportivo. La jardinería consta de estas praderas y macizos de arbustos mayoritariamente de rosales. Nos podemos encontrar también macizos de flor y otros arbustos diferentes a los rosales. El arbolado que nos encontramos es principalmente joven aunque existe algún pie aislado con bastantes años. Los paseos y zonas estanciales existentes en este parque pueden ser tanto terrizos como pavimentados. Esta zona verde también la componen varias zonas de juegos infantiles y una zona canina.                       ;;  Zonas infantiles  Zonas caninas - Instalaciones deportivas  ;Bus: 34;ALBA DE TORMES;CALLE;2;28025;CARABANCHEL;40.379.040.097.900.200;-3.742.770.522.229.550;; Parque
Parque Segura; Zona verde recientemente remodelada que se encuentra constituida por una serie de paseos terrizos, zonas estanciales franqueadas por parterres ajardinados de praderas y macizos arbustivos. En este parque nos encontramos una serie de áreas destinadas a distintos usuarios como son una zona para mayores, una zona infantil, un circuito biosaludable y una zona canina.                       ;;  Zonas infantiles.  Zonas de mayores.  Zonas caninas.  Circuito deportivo  ;Bus: 60;SEGURA;CALLE;5;28041;USERA;40.368.011.394.592.600;-37.158.770.172.855.800;; Parque
Parque Soto de Entrevías; Zona verde continuación del Parque Entrevías Urbano. Dispone de un recorrido por distintas áreas temáticas pasando por un arboreto con especies singulares y diferentes tipos de vegetación de la sierra madrileña. El parque está estructurado en dos plataformas, la inferior es la compuesta por dos láminas de agua. Todo el parque se riega con agua regenerada.                                                      ;;  Zonas caninas.  Puntos de información ambiental    ;Bus:  102, 111;ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.;CARRETERA;9;28053;PUENTE DE VALLECAS;40.376.563.359.161.300;-3.675.043.967.167.770;; Parque
Parque Valdebernardo Este; Parque periurbano situado en el extremo oriental del barrio de Valdebernardo que enlaza éste con la Avenida de la Democracia. Cuenta con plantaciones de árboles y arbustos aromáticos dispuestos en parcelas definidas por caminos terrizos y con numerosas instalaciones deportivas y zonas infantiles.                     ;;  Zonas infantiles  Instalaciones deportivas  ; Metro: Valdebernardo (línea 9)  Bus: 71 ;CORDEL DE PAVONES;CALLE;s/n;28032;VICALVARO;4.039.852.345.013.530;-3.619.443.399.695.570;; Parque
Parque Valdebernardo M - 40; Zona verde localizada en el distrito de Vicálvaro que discurre paralela a la M - 40. Posee zonas deportivas para mayores, zonas infantiles y un largo carril bici que lo atraviesa de norte a sur.   Otras denominaciones:  Parque Norte de Valdebernardo                     ;;  Zonas  infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  ; Metro: Valdebernardo (línea 9)  Bus: 20 ;LADERA DE LOS ALMENDROS;CALLE;0;28032;VICALVARO;4.040.418.961.057.290;-3.622.901.144.863.190;; Parque
Parque Valle de Enmedio; Zona verde con arbolado joven con grandes paseos pavimentados dotados a lo largo de todo el recorrido con numerosos parques infantiles                                                              ;;  Zonas infantiles  Instalaciones deportivas  Zonas de petancas y patinaje  ; Bus: 64  Metro: Lacoma (línea 7) ;MIRADOR DE LA REINA;CALLE;22;28035;FUENCARRAL-EL PARDO;4.048.922.371.593.960;-37.237.594.350.747.100;; Parque
Parque Vandel; El parque se asienta sobre la explanación del antiguo tren de Arganda. Posee viales terrizos de trazado geométrico, que definen parcelas plantadas de arbustos aromáticos. Amplias zonas terrizas estanciales arboladas.                                                                      ;;  Zonas infantiles  ;Bus: 32;MOLINA DE SEGURA;CALLE;10;28030;MORATALAZ;404.049.148.503.112;-3.636.955.454.805.140;; Parque
Parque Virgen de la Esperanza; Parque ubicado entre bloques de viviendas, que se abre hacia el oeste ante la proximidad de una vía férrea adquiriendo una estructura más cercana a los espacios abiertos de los grandes parques. Está constituido principalmente por zonas de césped con macizos arbustivos y zonas terrizas. Cuenta con zonas estanciales e infantiles así como pistas deportivas.                                                                                                            ;;  Zonas infantiles  Instalaciones deportivas   ; Bus: 22 , 76 , 79 ;ANOETA;CALLE;45;28041;VILLAVERDE;40.351.030.215.596.500;-37.010.015.933.831.000;; Parque
Planta de transformación de residuos vegetales de Migas Calientes; Centro de producción inaugurado en noviembre de 1997 donde se realiza el compostaje de los residuos vegetales generados por las labores de mantenimiento de jardines del Ayuntamiento de Madrid.   Otras denominaciones:  Planta de compostaje.                                                                             ; Acceso restringido salvo visitas programadas. ;;;M-30;AUTOVIA;2200;28040;MONCLOA-ARAVACA;40.445.355.536.117.100;-37.399.742.609.916.600;; Parque
Quinta de Torre Arias;La finca de Torre Arias tiene 17 hectáreas de superficie en la que destacan sus impresionantes  Jardines  donde se pueden encontrar hasta 51 especies diferentes de árboles, algunos excepcionales como una encina con más de 300 años, algunos almendros y pinos y cedros en gran cantidad. Ha pertenecido a la aristocracia madrileña desde el año 1600 hasta la actualidad.  Su última propietaria Tatiana Pérez de Guzmán el Bueno, firmó junto a su marido, el 15 julio de 1986 un convenio mediante el cual donaba la finca al Ayuntamiento de Madrid. A su fallecimiento, la totalidad del ámbito ha pasado a ser, por tanto, de propiedad municipal.  El Ayuntamiento de Madrid organiza visitas guiadas por educadores ambientales, por caminos habilitados que no ofrezcan peligro para el visitante y para grupos de un máximo de 25 personas. Se compatibilizarán con los trabajos de recuperación de los Jardines, según los criterios históricos de los mismos, que se seguirán realizando en el parque.  En cuanto al recinto del palacio que se encuentra en la finca, permanece cerrado, y no es visitable, pues sus condiciones estructurables así lo aconsejan. ; Las visitas guiadas por educadores ambientales, se realizarán los jueves, de 16:00 a 18:00 horas, y los domingos de 11:00 a 13:00 horas.  Las visitas serán gratuitas y pueden reservarse en el teléfono 916 397 869 ó a través del correo electrónico  paa@talher.com  ;; Metro: Torre Arias (línea 5)  Bus: 104, 77, 150, 143. ;ALCALA;CALLE;551;28027;SAN BLAS-CANILLEJAS;40.443.385.945.708.400;-36.182.513.751.654.100;; Parque
Real Jardín Botánico; Centro de investigación del  CSIC  que alberga cuatro terrazas con plantas de América, Europa y el Pacífico, así como una colección de bonsáis.  ; El Jardín está abierto al público todos los días del año, excepto los días de Navidad y Año Nuevo.   Enero y febrero: de 10 a 18 horas  Marzo: de 10 a 19 horas  Abril: de 10 a 20 horas  De mayo a agosto de 10 a 21 horas  Septiembre: de 10 a 20 horas  Octubre: de 10 a 19 horas  Noviembre y diciembre: de 10 a 18 horas  ;; Metro: Atocha (línea 1)  Bus: 10, 14, 19, 24, 26, 27, 32, 34, 45, 57, 140, Circular  RENFE: Atocha ;MURILLO;PLAZA;2;28014;RETIRO;4.041.238.214.985.830;-3.692.032.097.926.270;914 203 017 (centralita); Parque
Vivero de la Casa de Campo; Zona de ribera de 17  ha.  entre sus instalaciones: 657  m2  de invernaderos y 110  m2  de umbráculos. En él se producen árboles y arbustos con destino a las distintas zonas verdes municipales. Las distintas labores: estaquillado, enmaletado, repicados, podas de formación, planta a raíz desnuda, etc... son realizadas por un equipo de 32 oficiales jardineros municipales.                                ;  Invierno de 8 a 15 horas  Verano de 7 a 14 horas   El acceso al público está gestionado a través de visitas guiadas en grupos organizados. ;;Metro: Príncipe Pío (líneas 6 y 10 y ramal), Lago (línea 10);AZUL;PASEO;2;28011;MONCLOA-ARAVACA;4.041.984.158.690.350;-37.286.969.080.235.400;; Parque
Vivero Estufas del Retiro; Zona de 35.000  m2 , entre sus instalaciones: 3.000  m2  de invernaderos, 1.000  m2  de umbráculos, 25.000  m2  zonas de cultivo exteriores. Se producen 800.000 plantas de temporada anuales con destino a las distintas zonas verdes municipales. Se realizan 700 servicios de adornos municipales anuales. Se realizan ensayos de evaluación de novedades de plantas de temporada y vivaces. Las distintas labores: estaquillado, enmacetado, repicado, escarda, poda, pinzado, mantenimiento de plantas de interior, a cargo de 35 oficiales jardineros municipales.    Otras denominaciones:  Viveros Municipales                                                           ; Invierno de 7 a 23 horas.  El acceso al público está gestionado a través de visitas guiadas en grupos organizados. ;; Metro: Atocha (línea 1), Ibiza (línea 9)  Bus: 26, 63 , 152, C1, C2 ;ANGEL CAIDO;GLORIETA;4;28009;RETIRO;40.409.899.256.936.300;-36.823.305.487.957.100;; Parque
Zona verde C/ Fresnedillas;" Esta nueva zona verde situada entre las calles: Fresnedillas, Los Gavilanes y Gabriela Mistral del Distrito Fuencarral- El Pardo, se ha estructurado caminos terminados en jabre, aprovechando las sendas creadas por el uso de los vecinos. Las diferencias de nivel existentes entre la calle Fresnedillas y el fondo de la vaguada y entre esta y el carril bici se salvan con hileras de gaviones (muros de contención realizados con piedras retenidas con malla de alambre) que suavizan las pendientes evitando las escorrentías y crean espacios, casi planos entre ellos, donde se han realizado las plantaciones.  En la zona baja de la parcela se ha creado un bosquete de fresnos, por donde en su día discurría el arroyo del Fresno, plantándose también alineaciones arbóreas y arbustivas y parterres con plantas de temporada y aromáticas.  Se ha instalado riego por goteo y se ha dotado la zona con alumbrado público y cada área con su mobiliario específico con bancos corridos sobre los gaviones y papeleras y se ha construido una red de saneamiento para evacuar las escorrentías que se produzcan al alcantarillado público.  La zona al sureste del &quot;carril bici&quot; se ha adecuado como zona deportiva, estructurando lo que ya existía: un solar con una superficie bastante regular que se utilizaba para la práctica informal de juegos deportivos. Se ha construido un estacionamiento en superficie por petición vecinal, con 18 plazas, que suple las que utilizaban los vecinos en una zona que ahora está ajardinada.          ";;  Zona de juegos infantiles  Área de juegos para mayores  Zonas de lectura  Zona canina  ;;FRESNEDILLAS;CALLE;1;28035;FUENCARRAL-EL PARDO;40.477.263.871.475.100;-37.430.025.162.285.100;; Parque
