NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Arganzuela; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.   Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas : de 9 a 14 horas,  se atiende también inglés, francés y chino mandarín.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi . ; Metro: Legazpi  Bus: 6 , 8 , 18 , 19 , 22 , 45 , 47 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148 , 247 ;CHOPERA;PASEO;10;28045;ARGANZUELA;403.933.877.847.248;-3.698.565.632.659.460;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Barajas; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Barajas  Bus: 101 , 105 , 115 ;MERCURIO;PLAZA;1;28042;BARAJAS;4.047.479.357.890.760;-3.577.768.444.536.060;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Carabanchel; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas,  se atiende también inglés, francés, chino mandarín, rumano y árabe.    Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi  ; Metro: Vista Alegre  Bus: 17 , 34 , 35 ;PLAZA DE TOROS;AVENIDA;17;28025;CARABANCHEL;40.385.751.879.834.000;-37.399.577.712.175.600;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Centro; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino manderín y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi . ;Metro: Antón Martín;ATOCHA;CALLE;70;28012;CENTRO;4.041.151.901.471.160;-3.697.739.488.614.280;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Chamartín; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Cruz del Rayo  Bus: 29 , 52 , 16 , 7 , 51 , 1 , 9 , 73 ;PRINCIPE DE VERGARA;CALLE;142;28002;CHAMARTIN;4.044.489.723.228.660;-36.780.972.922.453.600;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Chamberí; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.    Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Cuatro Caminos  Bus: 3, 37, 45, 66, 124, 127, 128, 149, F, Circular ;REINA VICTORIA;AVENIDA;7;28003;CHAMBERI;40.446.683.231.882.800;-37.048.363.430.688.800;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Ciudad Lineal; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi  ; Metro: Ciudad Lineal  Bus: 4 , 38 , 48 , 70 , 77 , 105 , 109 ;HERMANOS GARCIA NOBLEJAS;CALLE;14-16;28037;CIUDAD LINEAL;40.435.977.697.860.000;-36.370.244.805.015.100;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Fuencarral - El Pardo; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi  ; Metro: Barrio del Pilar , Peñagrande  Bus: 49 , 83 , 126 , 128 , 132 , 137 ;MONFORTE DE LEMOS;AVENIDA;40;28029;FUENCARRAL-EL PARDO;40.478.526.343.687.900;-3.709.841.173.334.440;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Hortaleza; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ;Bus: 9 , 72 , 73;CANILLAS;CARRETERA;2;28043;HORTALEZA;4.046.299.114.016.900;-36.571.542.769.919.400;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Latina; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín, rumano y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Aluche  Bus: 17 , 139 , H , 121 , 131 , 155  Renfe: Fanjul , Aluche ;GENERAL FANJUL;AVENIDA;2;28044;LATINA;4.038.493.634.769.680;-3.764.230.286.224.530;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Moncloa - Aravaca; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas,  se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona Wifi  ; Metro: Moncloa  Bus: 1 , 16 , 44 , 46 , 61 , 82 , 83 , 132 , 133 , 160 , 161 , 162 , A , G , C ;MONCLOA;PLAZA;1;28008;MONCLOA-ARAVACA;4.043.519.137.700.080;-3.718.876.324.432.250;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Moratalaz; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona Wifi  ; Metro: Pavones  Bus: 8 , 20 , 71 , 100 , 140 , 142 , 144 ;FUENTE CARRANTONA;CALLE;8;28030;MORATALAZ;4.039.859.980.911.480;-36.368.959.356.337.200;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Puente de Vallecas; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín, rumano y árabe.   Horario de atención en lengua de signos : de 9 a 17 horas   Zona wifi  ; Metro: Nueva Numancia , Puente de Vallecas  Bus: 10 , 24 , 54 , 57 , 58 , 111 , 310 , 410 ;ALBUFERA;AVENIDA;42;28038;PUENTE DE VALLECAS;4.039.664.109.245.880;-36.663.361.506.752.000;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Retiro; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi . ; Metro: Pacífico  Bus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 141 ;CIUDAD DE BARCELONA;AVENIDA;162;28007;RETIRO;4.040.236.125.879.460;-36.772.931.748.500.200;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Salamanca; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.    Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi  ; Metro: Velázquez , Serrano  Bus: 1 , 9 , 19 , 21 , 51 , 53 , 74 , 89 ;VELAZQUEZ;CALLE;52;28001;SALAMANCA;4.042.732.326.877.900;-3.683.768.008.487.210;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de San Blas; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Las Musas  Bus: 38 , 48 ,140 ;ARCENTALES;AVENIDA;28;28022;SAN BLAS-CANILLEJAS;40.434.476.793.953.100;-36.096.219.543.135.800;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Tetuán; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Valdeacederas  Bus: 49, 66, 124 ;BRAVO MURILLO, 357 / ACCESO POR CALLE SIMANCAS 6;CALLE;.;28020;TETUAN;40.465.092.507.464.000;-3.693.764.134.631.910;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Usera; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ;Bus: 6 , 47 , 60 , 78 , 81 , 247;RAFAELA YBARRA;AVENIDA;41;28026;USERA;4.038.241.253.009.170;-37.107.515.747.822.300;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Vicálvaro; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: San Cipriano  Bus: 4 , 100 , 106 , 130 ;DON ANTONIO DE ANDRES;PLAZA;18;28032;VICALVARO;40.402.270.479.784.800;-36.059.845.330.840.700;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Villa de Vallecas; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, rumano y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Metro: Villa de Vallecas  Bus: 54 , 58 , 103 , 130 , 142 , 143 ;FEDERICO GARCIA LORCA;PASEO;12;28031;VILLA DE VALLECAS;403.788.998.244.401;-3.621.454.785.869.900;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Distrito de Villaverde; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi  ; Bus: 22 , 76 , 86 , 130 , 131  Renfe: Puente Alcocer ;ARROYO BUENO;CALLE;53;28021;VILLAVERDE;40.348.895.848.554.600;-371.120.030.905.872;; ZonaWifi
